,total_loss,cls_loss,box_loss,model_loss,val_total_loss,val_cls_loss,val_box_loss,val_model_loss
43,0.20576141774654388,0.1264832764863968,0.00047893417649902403,0.15042997896671295,0.2389431893825531,0.15552827715873718,0.0005620433366857469,0.18363040685653687
44,0.2040778547525406,0.12496670335531235,0.00047633881331421435,0.1487836241722107,0.23836974799633026,0.15480947494506836,0.0005656986031681299,0.18309436738491058
45,0.1921411156654358,0.11544866859912872,0.0004287328920327127,0.13688530027866364,0.237366184592247,0.15390634536743164,0.0005644740886054933,0.18213006854057312
46,0.20380748808383942,0.12503737211227417,0.0004710438079200685,0.1485895961523056,0.2370237410068512,0.1541074812412262,0.0005543239531107247,0.1818237006664276
47,0.19069726765155792,0.11386813968420029,0.0004329622024670243,0.13551628589630127,0.2365780472755432,0.1534098982810974,0.000560130865778774,0.18141648173332214
48,0.1959400773048401,0.11762692034244537,0.000463403994217515,0.14079706370830536,0.23698951303958893,0.15373219549655914,0.0005626563797704875,0.18186500668525696
49,0.19666802883148193,0.11839239299297333,0.0004633862408809364,0.14156176149845123,0.2338707000017166,0.15113142132759094,0.0005530252819880843,0.17878267168998718
50,0.19284585118293762,0.11516665667295456,0.0004521915689110756,0.13777627050876617,0.23069335520267487,0.14837630093097687,0.0005453246412798762,0.17564252018928528
51,0.19839057326316833,0.11980829387903214,0.00047098504728637636,0.1433575451374054,0.23251664638519287,0.14937089383602142,0.0005625967169180512,0.17750073969364166
52,0.19253315031528473,0.11495772749185562,0.00045155303087085485,0.1375354528427124,0.23168843984603882,0.14857782423496246,0.000562621746212244,0.17670895159244537
53,0.19040243327617645,0.11310572922229767,0.0004467048274818808,0.13544099032878876,0.23020313680171967,0.14748817682266235,0.0005554364179261029,0.1752600073814392
54,0.184909388422966,0.10892058908939362,0.0004212807398289442,0.12998463213443756,0.22858679294586182,0.14584849774837494,0.0005566441104747355,0.17368070781230927
55,0.1849791556596756,0.10874161869287491,0.0004269956552889198,0.13009142875671387,0.2285645753145218,0.14538729190826416,0.0005661541945300996,0.17369499802589417
56,0.17556796967983246,0.10119642317295074,0.00039042835123836994,0.12071787565946579,0.22877827286720276,0.14592334628105164,0.0005604850593954325,0.17394764721393585
57,0.1842620074748993,0.10812480002641678,0.00042649792158044875,0.12944959104061127,0.22531022131443024,0.14321781694889069,0.0005459642852656543,0.17051607370376587
58,0.1734495759010315,0.09942597895860672,0.0003849731292575598,0.11867470294237137,0.22539302706718445,0.1433308720588684,0.0005461341352201998,0.1706375926733017
59,0.1705733686685562,0.0971280112862587,0.00037418268038891256,0.11583714932203293,0.22679659724235535,0.14419634640216827,0.0005576703697443008,0.17207986116409302
60,0.18368452787399292,0.10731042176485062,0.0004334902041591704,0.1289849430322647,0.22494983673095703,0.14248941838741302,0.0005555578973144293,0.1702672839164734
61,0.1814170479774475,0.1054513081908226,0.00042602335452102125,0.12675243616104126,0.22675329446792603,0.1444440335035324,0.0005532508948817849,0.1721065491437912
62,0.16771849989891052,0.09463971853256226,0.00036902271676808596,0.11309079080820084,0.22348259389400482,0.1413659006357193,0.000550164608284831,0.16887414455413818
63,0.16736572980880737,0.09426363557577133,0.00037025430356152356,0.11277636885643005,0.22399452328681946,0.14249619841575623,0.0005385581753216684,0.1694241166114807
64,0.16309316456317902,0.09053094685077667,0.0003602268116082996,0.10854227095842361,0.22446107864379883,0.14278486371040344,0.0005429000011645257,0.1699298620223999
65,0.16282373666763306,0.09051083773374557,0.00035602107527665794,0.10831190645694733,0.22514934837818146,0.14341771602630615,0.0005447852308861911,0.1706569343805313
